#ID = Feature ID									
#chrom = Chromosome number									
#start = The start position on the chromosome									
#end = The end position on the chromosome									
#loc = 									
#meanPos = 									
#cyto = The cytoband on the chromosome.									
#arm = The arm of the chromosome									
#genome.version = The version of the genome used.									
#SPOT_ID = Chromosomal region (hg19)									
ID	chrom	star	end	loc	meanPos	cyto	arm	genome.version	SPOT_ID
X2702033	5	35790354	35818765	35790354	35804559.5	p13.2	5p	UCSC.HG19_2010-03-08	chr5:35790354-35818765
X2698630	5	36613967	36764221	36613967	36689094	p13.2	5p	UCSC.HG19_2010-03-08	chr5:36613967-36764221
X2699934	5	37085118	37262600	37085118	37173859	p13.2	5p	UCSC.HG19_2010-03-08	chr5:37085118-37262600
X2702088	5	37841888	37948141	37841888	37895014.5	p13.2	5p	UCSC.HG19_2010-03-08	chr5:37841888-37948141
X2702105	5	37841890	37948225	37841890	37895057.5	p13.2	5p	UCSC.HG19_2010-03-08	chr5:37841890-37948225
X2700480	5	38016011	38126098	38016011	38071054.5	p13.2	5p	UCSC.HG19_2010-03-08	chr5:38016011-38126098
X2700878	5	38372941	38523091	38372941	38448016	p13.2	5p	UCSC.HG19_2010-03-08	chr5:38372941-38523091
X2700860	5	38449175	38544512	38449175	38496843.5	p13.1	5p	UCSC.HG19_2010-03-08	chr5:38449175-38544512
X2702260	5	38472735	38586202	38472735	38529468.5	p13.1	5p	UCSC.HG19_2010-03-08	chr5:38472735-38586202
X2700432	5	39247639	39346881	39247639	39297260	p13.1	5p	UCSC.HG19_2010-03-08	chr5:39247639-39346881
X3222656	5	40042147	40229165	40042147	40135656	p13.1	5p	UCSC.HG19_2010-03-08	chr5:40042147-40229165
X2701896	5	41120474	41317174	41120474	41218824	p13.1	5p	UCSC.HG19_2010-03-08	chr5:41120474-41317174
X2701916	5	41912785	42075799	41912785	41994292	p13.1	5p	UCSC.HG19_2010-03-08	chr5:41912785-42075799
X2698653	5	41970720	42086059	41970720	42028389.5	p13.1	5p	UCSC.HG19_2010-03-08	chr5:41970720-42086059
X3222375	5	42431254	42619646	42431254	42525450	p13.1	5p	UCSC.HG19_2010-03-08	chr5:42431254-42619646
X2702116	5	44068966	44302818	44068966	44185892	p12	5p	UCSC.HG19_2010-03-08	chr5:44068966-44302818
X3222280	5	45300223	45509817	45300223	45405020	p12	5p	UCSC.HG19_2010-03-08	chr5:45300223-45509817
X2699014	5	45946556	46115026	45946556	46030791	p12	5p	UCSC.HG19_2010-03-08	chr5:45946556-46115026
X2699350	5	46335503	46399022	46335503	46367262.5	p11	5p	UCSC.HG19_2010-03-08	chr5:46335503-46399022
X2698960	5	49433355	49580930	49433355	49507142.5	q11.1	5q	UCSC.HG19_2010-03-08	chr5:49433355-49580930
X2701907	5	50064771	50257758	50064771	50161264.5	q11.1	5q	UCSC.HG19_2010-03-08	chr5:50064771-50257758
X3222517	5	51012356	51161900	51012356	51087128	q11.2	5q	UCSC.HG19_2010-03-08	chr5:51012356-51161900
X2702092	5	51922832	52174144	51922832	52048488	q11.2	5q	UCSC.HG19_2010-03-08	chr5:51922832-52174144
X2700265	5	53329528	53480205	53329528	53404866.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:53329528-53480205
X2703336	5	53417431	53492398	53417431	53454914.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:53417431-53492398
X2701312	5	54071653	54257395	54071653	54164524	q11.2	5q	UCSC.HG19_2010-03-08	chr5:54071653-54257395
X2702022	5	54071658	54257753	54071658	54164705.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:54071658-54257753
X2701331	5	54935397	55079020	54935397	55007208.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:54935397-55079020
X2703337	5	55683164	55868239	55683164	55775701.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:55683164-55868239
X2701384	5	55683165	55868246	55683165	55775705.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:55683165-55868246
X2702440	5	55683156	55868264	55683156	55775710	q11.2	5q	UCSC.HG19_2010-03-08	chr5:55683156-55868264
X2700499	5	56267574	56417815	56267574	56342694.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:56267574-56417815
X3222464	5	56541773	56714836	56541773	56628304.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:56541773-56714836
X2703338	5	57519774	57687585	57519774	57603679.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:57519774-57687585
X2702020	5	57519789	57687583	57519789	57603686	q11.2	5q	UCSC.HG19_2010-03-08	chr5:57519789-57687583
X2702441	5	57896410	58045231	57896410	57970820.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:57896410-58045231
X2700298	5	57896573	58045222	57896573	57970897.5	q11.2	5q	UCSC.HG19_2010-03-08	chr5:57896573-58045222
X2698664	5	58609707	58737623	58609707	58673665	q11.2	5q	UCSC.HG19_2010-03-08	chr5:58609707-58737623
X2701904	5	59742560	59885016	59742560	59813788	q12.1	5q	UCSC.HG19_2010-03-08	chr5:59742560-59885016
X2702994	5	59742596	59884996	59742596	59813796	q12.1	5q	UCSC.HG19_2010-03-08	chr5:59742596-59884996
X3222494	5	59902062	60086059	59902062	59994060.5	q12.1	5q	UCSC.HG19_2010-03-08	chr5:59902062-60086059
X3222392	5	60650733	60899166	60650733	60774949.5	q12.1	5q	UCSC.HG19_2010-03-08	chr5:60650733-60899166
X3222425	5	60883669	61068553	60883669	60976111	q12.1	5q	UCSC.HG19_2010-03-08	chr5:60883669-61068553
X2701899	5	61897072	62067225	61897072	61982148.5	q12.1	5q	UCSC.HG19_2010-03-08	chr5:61897072-62067225
X3222307	5	62752463	62955530	62752463	62853996.5	q12.1	5q	UCSC.HG19_2010-03-08	chr5:62752463-62955530
X2699977	5	63566533	63756218	63566533	63661375.5	q12.3	5q	UCSC.HG19_2010-03-08	chr5:63566533-63756218
X2699063	5	64034338	64222135	64034338	64128236.5	q12.3	5q	UCSC.HG19_2010-03-08	chr5:64034338-64222135
X2701050	5	64790515	64930835	64790515	64860675	q12.3	5q	UCSC.HG19_2010-03-08	chr5:64790515-64930835
X2701066	5	64857947	65004271	64857947	64931109	q12.3	5q	UCSC.HG19_2010-03-08	chr5:64857947-65004271
X2699647	5	65386388	65563489	65386388	65474938.5	q12.3	5q	UCSC.HG19_2010-03-08	chr5:65386388-65563489
X2702025	5	66208543	66381482	66208543	66295012.5	q12.3	5q	UCSC.HG19_2010-03-08	chr5:66208543-66381482
X2701294	5	66208576	66381492	66208576	66295034	q12.3	5q	UCSC.HG19_2010-03-08	chr5:66208576-66381492
X2703339	5	67100244	67276419	67100244	67188331.5	q13.1	5q	UCSC.HG19_2010-03-08	chr5:67100244-67276419
X2702096	5	67743672	67852417	67743672	67798044.5	q13.1	5q	UCSC.HG19_2010-03-08	chr5:67743672-67852417
X2698440	5	67779166	67953124	67779166	67866145	q13.1	5q	UCSC.HG19_2010-03-08	chr5:67779166-67953124
X2700875	5	68335397	68485973	68335397	68410685	q13.1	5q	UCSC.HG19_2010-03-08	chr5:68335397-68485973
X2700867	5	68362536	68512639	68362536	68437587.5	q13.1	5q	UCSC.HG19_2010-03-08	chr5:68362536-68512639
X2702858	5	68404131	68544431	68404131	68474281	q13.2	5q	UCSC.HG19_2010-03-08	chr5:68404131-68544431
X2701764	5	70326039	70480485	70326039	70403262	q13.2	5q	UCSC.HG19_2010-03-08	chr5:70326039-70480485
X3222259	5	70442435	70555859	70442435	70499147	q13.2	5q	UCSC.HG19_2010-03-08	chr5:70442435-70555859
X2701155	5	70947743	71134033	70947743	71040888	q13.2	5q	UCSC.HG19_2010-03-08	chr5:70947743-71134033
X2701911	5	72206942	72384455	72206942	72295698.5	q13.2	5q	UCSC.HG19_2010-03-08	chr5:72206942-72384455
X3222500	5	72992328	73144897	72992328	73068612.5	q13.2	5q	UCSC.HG19_2010-03-08	chr5:72992328-73144897
X2700449	5	74016458	74178360	74016458	74097409	q13.3	5q	UCSC.HG19_2010-03-08	chr5:74016458-74178360
X2702870	5	74021803	74193140	74021803	74107471.5	q13.3	5q	UCSC.HG19_2010-03-08	chr5:74021803-74193140
X2701324	5	74454925	74638115	74454925	74546520	q13.3	5q	UCSC.HG19_2010-03-08	chr5:74454925-74638115
X2699204	5	74581926	74732648	74581926	74657287	q13.3	5q	UCSC.HG19_2010-03-08	chr5:74581926-74732648
X3222438	5	75375797	75526269	75375797	75451033	q13.3	5q	UCSC.HG19_2010-03-08	chr5:75375797-75526269
X2702439	5	76229999	76380506	76229999	76305252.5	q13.3	5q	UCSC.HG19_2010-03-08	chr5:76229999-76380506
X2699718	5	76229983	76422160	76229983	76326071.5	q13.3	5q	UCSC.HG19_2010-03-08	chr5:76229983-76422160
X2700267	5	76229985	76422577	76229985	76326281	q13.3	5q	UCSC.HG19_2010-03-08	chr5:76229985-76422577
X2702013	5	77847027	78012020	77847027	77929523.5	q14.1	5q	UCSC.HG19_2010-03-08	chr5:77847027-78012020
X3222364	5	78375053	78550601	78375053	78462827	q14.1	5q	UCSC.HG19_2010-03-08	chr5:78375053-78550601
X2700244	5	78858402	79024918	78858402	78941660	q14.1	5q	UCSC.HG19_2010-03-08	chr5:78858402-79024918
X2701274	5	78858401	79024921	78858401	78941661	q14.1	5q	UCSC.HG19_2010-03-08	chr5:78858401-79024921
X2698848	5	79900604	80046851	79900604	79973727.5	q14.1	5q	UCSC.HG19_2010-03-08	chr5:79900604-80046851
X2698676	5	80009999	80180087	80009999	80095043	q14.1	5q	UCSC.HG19_2010-03-08	chr5:80009999-80180087
X2699233	5	80162203	80312424	80162203	80237313.5	q14.1	5q	UCSC.HG19_2010-03-08	chr5:80162203-80312424
X2700287	5	81303618	81498149	81303618	81400883.5	q14.1	5q	UCSC.HG19_2010-03-08	chr5:81303618-81498149
X3221942	5	82421263	82577380	82421263	82499321.5	q14.2	5q	UCSC.HG19_2010-03-08	chr5:82421263-82577380
X2702029	5	82766938	82931381	82766938	82849159.5	q14.2	5q	UCSC.HG19_2010-03-08	chr5:82766938-82931381
X2703227	5	82766933	82931403	82766933	82849168	q14.2	5q	UCSC.HG19_2010-03-08	chr5:82766933-82931403
X2703382	5	83258983	83409032	83258983	83334007.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:83258983-83409032
X2699343	5	84307730	84457921	84307730	84382825.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:84307730-84457921
X2700281	5	85408210	85551517	85408210	85479863.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:85408210-85551517
X2701345	5	85408209	85551518	85408209	85479863.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:85408209-85551518
X2700456	5	85985013	86114452	85985013	86049732.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:85985013-86114452
X2699984	5	86703975	86900504	86703975	86802239.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:86703975-86900504
X3222658	5	87568777	87742310	87568777	87655543.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:87568777-87742310
X2699907	5	88016153	88017011	88016153	88016582	q14.3	5q	UCSC.HG19_2010-03-08	chr5:88016153-88017011
X2700465	5	88561914	88721523	88561914	88641718.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:88561914-88721523
X3222219	5	89591984	89763541	89591984	89677762.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:89591984-89763541
X2699740	5	89747110	89909365	89747110	89828237.5	q14.3	5q	UCSC.HG19_2010-03-08	chr5:89747110-89909365
X3222257	5	90226357	90394275	90226357	90310316	q14.3	5q	UCSC.HG19_2010-03-08	chr5:90226357-90394275
X2698480	5	90799803	90957309	90799803	90878556	q14.3	5q	UCSC.HG19_2010-03-08	chr5:90799803-90957309
X2699813	5	91073473	91249579	91073473	91161526	q14.3	5q	UCSC.HG19_2010-03-08	chr5:91073473-91249579
X2699993	5	92649732	92813194	92649732	92731463	q15	5q	UCSC.HG19_2010-03-08	chr5:92649732-92813194
X2699965	5	93002636	93152786	93002636	93077711	q15	5q	UCSC.HG19_2010-03-08	chr5:93002636-93152786
X2702093	5	93953650	94066167	93953650	94009908.5	q15	5q	UCSC.HG19_2010-03-08	chr5:93953650-94066167
X2699966	5	95036896	95230086	95036896	95133491	q15	5q	UCSC.HG19_2010-03-08	chr5:95036896-95230086
X2700251	5	95677469	95844178	95677469	95760823.5	q15	5q	UCSC.HG19_2010-03-08	chr5:95677469-95844178
X2699455	5	96964317	97129748	96964317	97047032.5	q15	5q	UCSC.HG19_2010-03-08	chr5:96964317-97129748
X2699192	5	97075948	97240893	97075948	97158420.5	q15	5q	UCSC.HG19_2010-03-08	chr5:97075948-97240893
X2699943	5	98095507	98245648	98095507	98170577.5	q15	5q	UCSC.HG19_2010-03-08	chr5:98095507-98245648
X2701908	5	98095507	98245652	98095507	98170579.5	q15	5q	UCSC.HG19_2010-03-08	chr5:98095507-98245652
X2699423	5	98410175	98560415	98410175	98485295	q21.1	5q	UCSC.HG19_2010-03-08	chr5:98410175-98560415
X2699944	5	99860242	100043592	99860242	99951917	q21.1	5q	UCSC.HG19_2010-03-08	chr5:99860242-100043592
X2699807	5	101174266	101330690	101174266	101252478	q21.1	5q	UCSC.HG19_2010-03-08	chr5:101174266-101330690
X2699476	5	101287272	101450071	101287272	101368671.5	q21.1	5q	UCSC.HG19_2010-03-08	chr5:101287272-101450071
X2701366	5	103047977	103230721	103047977	103139349	q21.2	5q	UCSC.HG19_2010-03-08	chr5:103047977-103230721
X2700291	5	103047988	103230720	103047988	103139354	q21.2	5q	UCSC.HG19_2010-03-08	chr5:103047988-103230720
X2699473	5	105475994	105646769	105475994	105561381.5	q21.3	5q	UCSC.HG19_2010-03-08	chr5:105475994-105646769
X2699789	5	105719003	105869473	105719003	105794238	q21.3	5q	UCSC.HG19_2010-03-08	chr5:105719003-105869473
X2702035	5	106928601	107107405	106928601	107018003	q21.3	5q	UCSC.HG19_2010-03-08	chr5:106928601-107107405
X2699235	5	107491505	107636979	107491505	107564242	q21.3	5q	UCSC.HG19_2010-03-08	chr5:107491505-107636979
X3223055	5	108134042	108280028	108134042	108207035	q21.3	5q	UCSC.HG19_2010-03-08	chr5:108134042-108280028
X2703404	5	108158082	108309625	108158082	108233853.5	q21.3	5q	UCSC.HG19_2010-03-08	chr5:108158082-108309625
X2699534	5	109412374	109562508	109412374	109487441	q21.3	5q	UCSC.HG19_2010-03-08	chr5:109412374-109562508
X2701317	5	109625723	109791584	109625723	109708653.5	q22.1	5q	UCSC.HG19_2010-03-08	chr5:109625723-109791584
X2701790	5	109665031	109816603	109665031	109740817	q22.1	5q	UCSC.HG19_2010-03-08	chr5:109665031-109816603
X3222145	5	110102864	110253075	110102864	110177969.5	q22.1	5q	UCSC.HG19_2010-03-08	chr5:110102864-110253075
X2699915	5	110814509	110950363	110814509	110882436	q22.1	5q	UCSC.HG19_2010-03-08	chr5:110814509-110950363
X2700288	5	111642015	111818308	111642015	111730161.5	q22.2	5q	UCSC.HG19_2010-03-08	chr5:111642015-111818308
X2702427	5	111642004	111818333	111642004	111730168.5	q22.2	5q	UCSC.HG19_2010-03-08	chr5:111642004-111818333
X2700481	5	112043625	112219297	112043625	112131461	q22.2	5q	UCSC.HG19_2010-03-08	chr5:112043625-112219297
X2698428	5	112064500	112214562	112064500	112139531	q22.2	5q	UCSC.HG19_2010-03-08	chr5:112064500-112214562
X2698439	5	112195409	112373310	112195409	112284359.5	q22.2	5q	UCSC.HG19_2010-03-08	chr5:112195409-112373310
X2700756	5	112328193	112455846	112328193	112392019.5	q22.2	5q	UCSC.HG19_2010-03-08	chr5:112328193-112455846
X2702210	5	112343594	112494207	112343594	112418900.5	q22.2	5q	UCSC.HG19_2010-03-08	chr5:112343594-112494207
X2700747	5	112343607	112494202	112343607	112418904.5	q22.2	5q	UCSC.HG19_2010-03-08	chr5:112343607-112494202
X2702032	5	113635825	113776372	113635825	113706098.5	q22.3	5q	UCSC.HG19_2010-03-08	chr5:113635825-113776372
X3222460	5	114413339	114587756	114413339	114500547.5	q22.3	5q	UCSC.HG19_2010-03-08	chr5:114413339-114587756
X2700282	5	115155147	115338799	115155147	115246973	q22.3	5q	UCSC.HG19_2010-03-08	chr5:115155147-115338799
X2702456	5	115155174	115338803	115155174	115246988.5	q22.3	5q	UCSC.HG19_2010-03-08	chr5:115155174-115338803
X2698906	5	115221340	115371358	115221340	115296349	q23.1	5q	UCSC.HG19_2010-03-08	chr5:115221340-115371358
X2699908	5	115649678	115833813	115649678	115741745.5	q23.1	5q	UCSC.HG19_2010-03-08	chr5:115649678-115833813
X2702026	5	116915203	117075932	116915203	116995567.5	q23.1	5q	UCSC.HG19_2010-03-08	chr5:116915203-117075932
X2701891	5	117397461	117580496	117397461	117488978.5	q23.1	5q	UCSC.HG19_2010-03-08	chr5:117397461-117580496
X2700489	5	118710889	118861466	118710889	118786177.5	q23.1	5q	UCSC.HG19_2010-03-08	chr5:118710889-118861466
X2702438	5	119816035	119968871	119816035	119892453	q23.1	5q	UCSC.HG19_2010-03-08	chr5:119816035-119968871
X2700259	5	120310807	120458457	120310807	120384632	q23.1	5q	UCSC.HG19_2010-03-08	chr5:120310807-120458457
X2701310	5	121318427	121468553	121318427	121393490	q23.1	5q	UCSC.HG19_2010-03-08	chr5:121318427-121468553
X2702017	5	121318439	121468619	121318439	121393529	q23.1	5q	UCSC.HG19_2010-03-08	chr5:121318439-121468619
X2699909	5	122311414	122483568	122311414	122397491	q23.2	5q	UCSC.HG19_2010-03-08	chr5:122311414-122483568
X2700299	5	122477697	122649251	122477697	122563474	q23.2	5q	UCSC.HG19_2010-03-08	chr5:122477697-122649251
X2701351	5	122477717	122649259	122477717	122563488	q23.2	5q	UCSC.HG19_2010-03-08	chr5:122477717-122649259
X2699380	5	123624299	123789783	123624299	123707041	q23.2	5q	UCSC.HG19_2010-03-08	chr5:123624299-123789783
X2700000	5	124151395	124323076	124151395	124237235.5	q23.2	5q	UCSC.HG19_2010-03-08	chr5:124151395-124323076
X2698453	5	124572160	124722292	124572160	124647226	q23.2	5q	UCSC.HG19_2010-03-08	chr5:124572160-124722292
X2700241	5	124758634	124941939	124758634	124850286.5	q23.2	5q	UCSC.HG19_2010-03-08	chr5:124758634-124941939
X3222083	5	125952010	126126669	125952010	126039339.5	q23.2	5q	UCSC.HG19_2010-03-08	chr5:125952010-126126669
X2703340	5	127148999	127299905	127148999	127224452	q23.2	5q	UCSC.HG19_2010-03-08	chr5:127148999-127299905
X2700434	5	128350477	128583338	128350477	128466907.5	q23.3	5q	UCSC.HG19_2010-03-08	chr5:128350477-128583338
X2699639	5	129893618	130060673	129893618	129977145.5	q23.3	5q	UCSC.HG19_2010-03-08	chr5:129893618-130060673
X2699168	5	130296213	130445504	130296213	130370858.5	q23.3	5q	UCSC.HG19_2010-03-08	chr5:130296213-130445504
X2701094	5	131230991	131414321	131230991	131322656	q31.1	5q	UCSC.HG19_2010-03-08	chr5:131230991-131414321
X2702351	5	131368561	131518821	131368561	131443691	q31.1	5q	UCSC.HG19_2010-03-08	chr5:131368561-131518821
X2698449	5	131789183	131949031	131789183	131869107	q31.1	5q	UCSC.HG19_2010-03-08	chr5:131789183-131949031
X2698908	5	131882816	132057819	131882816	131970317.5	q31.1	5q	UCSC.HG19_2010-03-08	chr5:131882816-132057819
X2702445	5	133057179	133244768	133057179	133150973.5	q31.1	5q	UCSC.HG19_2010-03-08	chr5:133057179-133244768
X2700296	5	133057198	133244766	133057198	133150982	q31.1	5q	UCSC.HG19_2010-03-08	chr5:133057198-133244766
X2701134	5	133403275	133589300	133403275	133496287.5	q31.1	5q	UCSC.HG19_2010-03-08	chr5:133403275-133589300
X2702364	5	133461704	133594679	133461704	133528191.5	q31.1	5q	UCSC.HG19_2010-03-08	chr5:133461704-133594679
X2700442	5	133923336	134020076	133923336	133971706	q31.1	5q	UCSC.HG19_2010-03-08	chr5:133923336-134020076
X2700289	5	134391557	134563652	134391557	134477604.5	q31.1	5q	UCSC.HG19_2010-03-08	chr5:134391557-134563652
X2701270	5	134391575	134563642	134391575	134477608.5	q31.1	5q	UCSC.HG19_2010-03-08	chr5:134391575-134563642
X2699951	5	135346130	135517313	135346130	135431721.5	q31.1	5q	UCSC.HG19_2010-03-08	chr5:135346130-135517313
X2699950	5	136292259	136497649	136292259	136394954	q31.2	5q	UCSC.HG19_2010-03-08	chr5:136292259-136497649
X2698662	5	137488730	137654281	137488730	137571505.5	q31.2	5q	UCSC.HG19_2010-03-08	chr5:137488730-137654281
X2700283	5	137488761	137654407	137488761	137571584	q31.2	5q	UCSC.HG19_2010-03-08	chr5:137488761-137654407
X2698759	5	137607443	137757839	137607443	137682641	q31.2	5q	UCSC.HG19_2010-03-08	chr5:137607443-137757839
X3221877	5	138043690	138193820	138043690	138118755	q31.2	5q	UCSC.HG19_2010-03-08	chr5:138043690-138193820
X2702099	5	138116728	138345385	138116728	138231056.5	q31.2	5q	UCSC.HG19_2010-03-08	chr5:138116728-138345385
X2700466	5	139085651	139289642	139085651	139187646.5	q31.2	5q	UCSC.HG19_2010-03-08	chr5:139085651-139289642
X2702023	5	139851990	140010058	139851990	139931024	q31.3	5q	UCSC.HG19_2010-03-08	chr5:139851990-140010058
X2700457	5	140359853	140509972	140359853	140434912.5	q31.3	5q	UCSC.HG19_2010-03-08	chr5:140359853-140509972
X2698595	5	140539223	140641757	140539223	140590490	q31.3	5q	UCSC.HG19_2010-03-08	chr5:140539223-140641757
X2702982	5	140573131	140748495	140573131	140660813	q31.3	5q	UCSC.HG19_2010-03-08	chr5:140573131-140748495
X2701318	5	141050801	141216258	141050801	141133529.5	q31.3	5q	UCSC.HG19_2010-03-08	chr5:141050801-141216258
X2700260	5	141050807	141216280	141050807	141133543.5	q31.3	5q	UCSC.HG19_2010-03-08	chr5:141050807-141216280
X2702113	5	141728730	141838210	141728730	141783470	q31.3	5q	UCSC.HG19_2010-03-08	chr5:141728730-141838210
X2698461	5	141872059	142018033	141872059	141945046	q31.3	5q	UCSC.HG19_2010-03-08	chr5:141872059-142018033
X2700474	5	141961340	142048361	141961340	142004850.5	q31.3	5q	UCSC.HG19_2010-03-08	chr5:141961340-142048361
X2700616	5	142548611	142699330	142548611	142623970.5	q31.3	5q	UCSC.HG19_2010-03-08	chr5:142548611-142699330
X2700606	5	142548652	142699317	142548652	142623984.5	q31.3	5q	UCSC.HG19_2010-03-08	chr5:142548652-142699317
X2699411	5	143287299	143435208	143287299	143361253.5	q31.3	5q	UCSC.HG19_2010-03-08	chr5:143287299-143435208
X2699365	5	143741656	143906421	143741656	143824038.5	q31.3	5q	UCSC.HG19_2010-03-08	chr5:143741656-143906421
X2699916	5	144869550	145037400	144869550	144953475	q32	5q	UCSC.HG19_2010-03-08	chr5:144869550-145037400
X3222208	5	145783624	145951157	145783624	145867390.5	q32	5q	UCSC.HG19_2010-03-08	chr5:145783624-145951157
X2701912	5	146764200	146970529	146764200	146867364.5	q32	5q	UCSC.HG19_2010-03-08	chr5:146764200-146970529
X2702012	5	147145087	147349097	147145087	147247092	q32	5q	UCSC.HG19_2010-03-08	chr5:147145087-147349097
X3223058	5	148273218	148479231	148273218	148376224.5	q32	5q	UCSC.HG19_2010-03-08	chr5:148273218-148479231
X2699829	5	148352087	148534136	148352087	148443111.5	q32	5q	UCSC.HG19_2010-03-08	chr5:148352087-148534136
X2698418	5	149427273	149513876	149427273	149470574.5	q32	5q	UCSC.HG19_2010-03-08	chr5:149427273-149513876
X2700615	5	149427242	149514053	149427242	149470647.5	q32	5q	UCSC.HG19_2010-03-08	chr5:149427242-149514053
X2701929	5	149363055	149591258	149363055	149477156.5	q32	5q	UCSC.HG19_2010-03-08	chr5:149363055-149591258
X2700450	5	149493938	149654463	149493938	149574200.5	q32	5q	UCSC.HG19_2010-03-08	chr5:149493938-149654463
X2700482	5	149557722	149683153	149557722	149620437.5	q32	5q	UCSC.HG19_2010-03-08	chr5:149557722-149683153
X3222137	5	149654799	149804939	149654799	149729869	q32	5q	UCSC.HG19_2010-03-08	chr5:149654799-149804939
X2701098	5	149692346	149823276	149692346	149757811	q32	5q	UCSC.HG19_2010-03-08	chr5:149692346-149823276
X2702369	5	149744340	149892972	149744340	149818656	q32	5q	UCSC.HG19_2010-03-08	chr5:149744340-149892972
X2700242	5	149973421	150142023	149973421	150057722	q33.1	5q	UCSC.HG19_2010-03-08	chr5:149973421-150142023
